"student_name","student_id","student_email","programme","year","address","contact","module_id","module_name","module_leader","lecturer1","lecturer2","faculty","building","room","exam_mark","coursework1","coursework2","coursework3"
"Kathryn Ray","275031492","KR35Y24@UoNEHT.ac.uk","Computer Science","1","62159 April Park Leebury, LA 66406","","COMP1401","Basic Programming","Michael Navarro","Rachel Murray","","Faculty of Technology","B17","R7043","63","1","10","0"
"Kathryn Ray","275031492","KR35Y24@UoNEHT.ac.uk","Computer Science","1","62159 April Park Leebury, LA 66406","","COMP1402","Introduction to Software","Jennifer Johnson","","","Faculty of Technology","B68","R9070","50","5","",""
"Kathryn Ray","275031492","KR35Y24@UoNEHT.ac.uk","Computer Science","1","62159 April Park Leebury, LA 66406","","COMP1403","Beginner's Modelling","Michael Clark","","","Faculty of Technology","B21","R3009","51","12","",""
"Kathryn Ray","275031492","KR35Y24@UoNEHT.ac.uk","Computer Science","1","62159 April Park Leebury, LA 66406","","COMP1404","Basic Algorithms","Emily Bowers","","","Faculty of Technology","B80","R2032","48","8","1",""
"Sheri Newman","275077862","SN11Y24@UoNEHT.ac.uk","Computer Science","1","7022 Pamela Rapids Port Melissa, CT 69308","540-984-1546x12929","COMP1401","Basic Programming","Michael Navarro","Rachel Murray","","Faculty of Technology","B17","R7043","33","0","7","3"
"Sheri Newman","275077862","SN11Y24@UoNEHT.ac.uk","Computer Science","1","7022 Pamela Rapids Port Melissa, CT 69308","540-984-1546x12929","COMP1402","Introduction to Software","Jennifer Johnson","","","Faculty of Technology","B68","R9070","57","13","",""
"Sheri Newman","275077862","SN11Y24@UoNEHT.ac.uk","Computer Science","1","7022 Pamela Rapids Port Melissa, CT 69308","540-984-1546x12929","COMP1403","Beginner's Modelling","Michael Clark","","","Faculty of Technology","B21","R3009","25","19","",""
"Sheri Newman","275077862","SN11Y24@UoNEHT.ac.uk","Computer Science","1","7022 Pamela Rapids Port Melissa, CT 69308","540-984-1546x12929","COMP1404","Basic Algorithms","Emily Bowers","","","Faculty of Technology","B80","R2032","77","5","7",""
"Juan Carlson","275107074","JC68Y24@UoNEHT.ac.uk","Computer Science","1","664 Ariana Skyway Hallfort, MS 85540","","COMP1401","Basic Programming","Michael Navarro","Rachel Murray","","Faculty of Technology","B17","R7043","7","1","9","5"
"Juan Carlson","275107074","JC68Y24@UoNEHT.ac.uk","Computer Science","1","664 Ariana Skyway Hallfort, MS 85540","","COMP1402","Introduction to Software","Jennifer Johnson","","","Faculty of Technology","B68","R9070","65","20","",""
"Juan Carlson","275107074","JC68Y24@UoNEHT.ac.uk","Computer Science","1","664 Ariana Skyway Hallfort, MS 85540","","COMP1403","Beginner's Modelling","Michael Clark","","","Faculty of Technology","B21","R3009","44","4","",""
"Juan Carlson","275107074","JC68Y24@UoNEHT.ac.uk","Computer Science","1","664 Ariana Skyway Hallfort, MS 85540","","COMP1404","Basic Algorithms","Emily Bowers","","","Faculty of Technology","B80","R2032","62","4","1",""
"Amanda Garner","275108584","AG26Y24@UoNEHT.ac.uk","Computer Science","1","28089 John Crossing Apt. 456 North Brandon, ND 40184","001-902-276-2684x8597","COMP1401","Basic Programming","Michael Navarro","Rachel Murray","","Faculty of Technology","B17","R7043","16","0","9","5"
"Amanda Garner","275108584","AG26Y24@UoNEHT.ac.uk","Computer Science","1","28089 John Crossing Apt. 456 North Brandon, ND 40184","001-902-276-2684x8597","COMP1402","Introduction to Software","Jennifer Johnson","","","Faculty of Technology","B68","R9070","19","3","",""
"Amanda Garner","275108584","AG26Y24@UoNEHT.ac.uk","Computer Science","1","28089 John Crossing Apt. 456 North Brandon, ND 40184","001-902-276-2684x8597","COMP1403","Beginner's Modelling","Michael Clark","","","Faculty of Technology","B21","R3009","21","14","",""
"Amanda Garner","275108584","AG26Y24@UoNEHT.ac.uk","Computer Science","1","28089 John Crossing Apt. 456 North Brandon, ND 40184","001-902-276-2684x8597","COMP1404","Basic Algorithms","Emily Bowers","","","Faculty of Technology","B80","R2032","56","3","9",""
"Alexa Mathews","275129082","AM54Y24@UoNEHT.ac.uk","Computer Science","1","008 Barrett Village Suite 970 Loweburgh, MT 37823","001-663-421-6622x158","COMP1401","Basic Programming","Michael Navarro","Rachel Murray","","Faculty of Technology","B17","R7043","10","1","6","4"
"Alexa Mathews","275129082","AM54Y24@UoNEHT.ac.uk","Computer Science","1","008 Barrett Village Suite 970 Loweburgh, MT 37823","001-663-421-6622x158","COMP1402","Introduction to Software","Jennifer Johnson","","","Faculty of Technology","B68","R9070","3","15","",""
"Alexa Mathews","275129082","AM54Y24@UoNEHT.ac.uk","Computer Science","1","008 Barrett Village Suite 970 Loweburgh, MT 37823","001-663-421-6622x158","COMP1403","Beginner's Modelling","Michael Clark","","","Faculty of Technology","B21","R3009","66","20","",""
"Alexa Mathews","275129082","AM54Y24@UoNEHT.ac.uk","Computer Science","1","008 Barrett Village Suite 970 Loweburgh, MT 37823","001-663-421-6622x158","COMP1404","Basic Algorithms","Emily Bowers","","","Faculty of Technology","B80","R2032","66","10","4",""
"Melissa Burke","275159182","MB53Y24@UoNEHT.ac.uk","Computer Science","1","19270 David Creek Allisonton, MI 14370","971.688.5276x9481","COMP1401","Basic Programming","Michael Navarro","Rachel Murray","","Faculty of Technology","B17","R7043","39","4","10","4"
"Melissa Burke","275159182","MB53Y24@UoNEHT.ac.uk","Computer Science","1","19270 David Creek Allisonton, MI 14370","971.688.5276x9481","COMP1402","Introduction to Software","Jennifer Johnson","","","Faculty of Technology","B68","R9070","1","11","",""
"Melissa Burke","275159182","MB53Y24@UoNEHT.ac.uk","Computer Science","1","19270 David Creek Allisonton, MI 14370","971.688.5276x9481","COMP1403","Beginner's Modelling","Michael Clark","","","Faculty of Technology","B21","R3009","75","13","",""
"Melissa Burke","275159182","MB53Y24@UoNEHT.ac.uk","Computer Science","1","19270 David Creek Allisonton, MI 14370","971.688.5276x9481","COMP1404","Basic Algorithms","Emily Bowers","","","Faculty of Technology","B80","R2032","50","7","7",""
"Julian Parsons","275172182","JP50Y24@UoNEHT.ac.uk","Computer Science","1","112 Elizabeth Mission Lauraland, NH 64603","2006927977","COMP1401","Basic Programming","Michael Navarro","Rachel Murray","","Faculty of Technology","B17","R7043","57","5","3","0"
"Julian Parsons","275172182","JP50Y24@UoNEHT.ac.uk","Computer Science","1","112 Elizabeth Mission Lauraland, NH 64603","2006927977","COMP1402","Introduction to Software","Jennifer Johnson","","","Faculty of Technology","B68","R9070","3","11","",""
"Julian Parsons","275172182","JP50Y24@UoNEHT.ac.uk","Computer Science","1","112 Elizabeth Mission Lauraland, NH 64603","2006927977","COMP1403","Beginner's Modelling","Michael Clark","","","Faculty of Technology","B21","R3009","78","19","",""
"Julian Parsons","275172182","JP50Y24@UoNEHT.ac.uk","Computer Science","1","112 Elizabeth Mission Lauraland, NH 64603","2006927977","COMP1404","Basic Algorithms","Emily Bowers","","","Faculty of Technology","B80","R2032","42","6","4",""
"Shane Payne","275179049","SP28Y24@UoNEHT.ac.uk","Computer Science","1","8357 Regina Centers Suite 482 Johnview, OH 74117","656-580-4520x497","COMP1401","Basic Programming","Michael Navarro","Rachel Murray","","Faculty of Technology","B17","R7043","27","4","5","1"
"Shane Payne","275179049","SP28Y24@UoNEHT.ac.uk","Computer Science","1","8357 Regina Centers Suite 482 Johnview, OH 74117","656-580-4520x497","COMP1402","Introduction to Software","Jennifer Johnson","","","Faculty of Technology","B68","R9070","73","14","",""
"Shane Payne","275179049","SP28Y24@UoNEHT.ac.uk","Computer Science","1","8357 Regina Centers Suite 482 Johnview, OH 74117","656-580-4520x497","COMP1403","Beginner's Modelling","Michael Clark","","","Faculty of Technology","B21","R3009","42","5","",""
"Shane Payne","275179049","SP28Y24@UoNEHT.ac.uk","Computer Science","1","8357 Regina Centers Suite 482 Johnview, OH 74117","656-580-4520x497","COMP1404","Basic Algorithms","Emily Bowers","","","Faculty of Technology","B80","R2032","42","1","5",""
"John Wade","275189005","JW75Y24@UoNEHT.ac.uk","Computer Science","1","35248 Cummings Brook Port Kimberlymouth, AR 65870","","COMP1401","Basic Programming","Michael Navarro","Rachel Murray","","Faculty of Technology","B17","R7043","13","5","3","2"
"John Wade","275189005","JW75Y24@UoNEHT.ac.uk","Computer Science","1","35248 Cummings Brook Port Kimberlymouth, AR 65870","","COMP1402","Introduction to Software","Jennifer Johnson","","","Faculty of Technology","B68","R9070","42","13","",""
"John Wade","275189005","JW75Y24@UoNEHT.ac.uk","Computer Science","1","35248 Cummings Brook Port Kimberlymouth, AR 65870","","COMP1403","Beginner's Modelling","Michael Clark","","","Faculty of Technology","B21","R3009","14","2","",""
"John Wade","275189005","JW75Y24@UoNEHT.ac.uk","Computer Science","1","35248 Cummings Brook Port Kimberlymouth, AR 65870","","COMP1404","Basic Algorithms","Emily Bowers","","","Faculty of Technology","B80","R2032","61","6","5",""
"Ernest Lindsey","275215248","EL5Y24@UoNEHT.ac.uk","Computer Science","1","36999 Tyler Circles Suite 569 Johnsonstad, AZ 90871","354.446.0693","COMP1401","Basic Programming","Michael Navarro","Rachel Murray","","Faculty of Technology","B17","R7043","35","0","1","1"
"Ernest Lindsey","275215248","EL5Y24@UoNEHT.ac.uk","Computer Science","1","36999 Tyler Circles Suite 569 Johnsonstad, AZ 90871","354.446.0693","COMP1402","Introduction to Software","Jennifer Johnson","","","Faculty of Technology","B68","R9070","57","10","",""
"Ernest Lindsey","275215248","EL5Y24@UoNEHT.ac.uk","Computer Science","1","36999 Tyler Circles Suite 569 Johnsonstad, AZ 90871","354.446.0693","COMP1403","Beginner's Modelling","Michael Clark","","","Faculty of Technology","B21","R3009","55","19","",""
"Ernest Lindsey","275215248","EL5Y24@UoNEHT.ac.uk","Computer Science","1","36999 Tyler Circles Suite 569 Johnsonstad, AZ 90871","354.446.0693","COMP1404","Basic Algorithms","Emily Bowers","","","Faculty of Technology","B80","R2032","18","6","1",""
"Cassandra Phillips","275286452","CP16Y24@UoNEHT.ac.uk","Computer Science","1","52272 Smith Club Suite 289 Port Kari, ND 52487","7375329658","COMP1401","Basic Programming","Michael Navarro","Rachel Murray","","Faculty of Technology","B17","R7043","0","2","5","3"
"Cassandra Phillips","275286452","CP16Y24@UoNEHT.ac.uk","Computer Science","1","52272 Smith Club Suite 289 Port Kari, ND 52487","7375329658","COMP1402","Introduction to Software","Jennifer Johnson","","","Faculty of Technology","B68","R9070","46","14","",""
"Cassandra Phillips","275286452","CP16Y24@UoNEHT.ac.uk","Computer Science","1","52272 Smith Club Suite 289 Port Kari, ND 52487","7375329658","COMP1403","Beginner's Modelling","Michael Clark","","","Faculty of Technology","B21","R3009","45","19","",""
"Cassandra Phillips","275286452","CP16Y24@UoNEHT.ac.uk","Computer Science","1","52272 Smith Club Suite 289 Port Kari, ND 52487","7375329658","COMP1404","Basic Algorithms","Emily Bowers","","","Faculty of Technology","B80","R2032","12","5","8",""
"Gregory Turner","275349194","GT2Y24@UoNEHT.ac.uk","Computer Science","1","592 Lauren Lake Apt. 968 Webbborough, WY 35208","","COMP1401","Basic Programming","Michael Navarro","Rachel Murray","","Faculty of Technology","B17","R7043","25","5","1","1"
"Gregory Turner","275349194","GT2Y24@UoNEHT.ac.uk","Computer Science","1","592 Lauren Lake Apt. 968 Webbborough, WY 35208","","COMP1402","Introduction to Software","Jennifer Johnson","","","Faculty of Technology","B68","R9070","24","5","",""
"Gregory Turner","275349194","GT2Y24@UoNEHT.ac.uk","Computer Science","1","592 Lauren Lake Apt. 968 Webbborough, WY 35208","","COMP1403","Beginner's Modelling","Michael Clark","","","Faculty of Technology","B21","R3009","16","11","",""
"Gregory Turner","275349194","GT2Y24@UoNEHT.ac.uk","Computer Science","1","592 Lauren Lake Apt. 968 Webbborough, WY 35208","","COMP1404","Basic Algorithms","Emily Bowers","","","Faculty of Technology","B80","R2032","26","9","3",""
"Shaun Rivas","275444304","SR26Y24@UoNEHT.ac.uk","Computer Science","1","682 John Burg Apt. 579 North Courtney, AL 61233","","COMP1401","Basic Programming","Michael Navarro","Rachel Murray","","Faculty of Technology","B17","R7043","21","4","1","5"
"Shaun Rivas","275444304","SR26Y24@UoNEHT.ac.uk","Computer Science","1","682 John Burg Apt. 579 North Courtney, AL 61233","","COMP1402","Introduction to Software","Jennifer Johnson","","","Faculty of Technology","B68","R9070","80","17","",""
"Shaun Rivas","275444304","SR26Y24@UoNEHT.ac.uk","Computer Science","1","682 John Burg Apt. 579 North Courtney, AL 61233","","COMP1403","Beginner's Modelling","Michael Clark","","","Faculty of Technology","B21","R3009","77","0","",""
"Shaun Rivas","275444304","SR26Y24@UoNEHT.ac.uk","Computer Science","1","682 John Burg Apt. 579 North Courtney, AL 61233","","COMP1404","Basic Algorithms","Emily Bowers","","","Faculty of Technology","B80","R2032","14","6","3",""
"Joseph Brown","275534094","JB72Y24@UoNEHT.ac.uk","Computer Science","1","25450 Eric Crescent Harrisville, CT 60956","2355750904","COMP1401","Basic Programming","Michael Navarro","Rachel Murray","","Faculty of Technology","B17","R7043","22","2","5","5"
"Joseph Brown","275534094","JB72Y24@UoNEHT.ac.uk","Computer Science","1","25450 Eric Crescent Harrisville, CT 60956","2355750904","COMP1402","Introduction to Software","Jennifer Johnson","","","Faculty of Technology","B68","R9070","42","5","",""
"Joseph Brown","275534094","JB72Y24@UoNEHT.ac.uk","Computer Science","1","25450 Eric Crescent Harrisville, CT 60956","2355750904","COMP1403","Beginner's Modelling","Michael Clark","","","Faculty of Technology","B21","R3009","65","6","",""
"Joseph Brown","275534094","JB72Y24@UoNEHT.ac.uk","Computer Science","1","25450 Eric Crescent Harrisville, CT 60956","2355750904","COMP1404","Basic Algorithms","Emily Bowers","","","Faculty of Technology","B80","R2032","30","8","2",""
"Jennifer Hart","275579485","JH72Y24@UoNEHT.ac.uk","Computer Science","1","22786 Hudson Plaza Kimview, NY 69448","+1-327-830-9416x5750","COMP1401","Basic Programming","Michael Navarro","Rachel Murray","","Faculty of Technology","B17","R7043","56","4","2","3"
"Jennifer Hart","275579485","JH72Y24@UoNEHT.ac.uk","Computer Science","1","22786 Hudson Plaza Kimview, NY 69448","+1-327-830-9416x5750","COMP1402","Introduction to Software","Jennifer Johnson","","","Faculty of Technology","B68","R9070","42","8","",""
"Jennifer Hart","275579485","JH72Y24@UoNEHT.ac.uk","Computer Science","1","22786 Hudson Plaza Kimview, NY 69448","+1-327-830-9416x5750","COMP1403","Beginner's Modelling","Michael Clark","","","Faculty of Technology","B21","R3009","50","8","",""
"Jennifer Hart","275579485","JH72Y24@UoNEHT.ac.uk","Computer Science","1","22786 Hudson Plaza Kimview, NY 69448","+1-327-830-9416x5750","COMP1404","Basic Algorithms","Emily Bowers","","","Faculty of Technology","B80","R2032","44","3","9",""
"Michael Clark","275670974","MC43Y24@UoNEHT.ac.uk","Computer Science","1","7171 Espinoza Flat Jeffreyfort, MS 40627","586.806.5391x5747","COMP1401","Basic Programming","Michael Navarro","Rachel Murray","","Faculty of Technology","B17","R7043","62","4","2","0"
"Michael Clark","275670974","MC43Y24@UoNEHT.ac.uk","Computer Science","1","7171 Espinoza Flat Jeffreyfort, MS 40627","586.806.5391x5747","COMP1402","Introduction to Software","Jennifer Johnson","","","Faculty of Technology","B68","R9070","21","20","",""
"Michael Clark","275670974","MC43Y24@UoNEHT.ac.uk","Computer Science","1","7171 Espinoza Flat Jeffreyfort, MS 40627","586.806.5391x5747","COMP1403","Beginner's Modelling","Michael Clark","","","Faculty of Technology","B21","R3009","15","15","",""
"Michael Clark","275670974","MC43Y24@UoNEHT.ac.uk","Computer Science","1","7171 Espinoza Flat Jeffreyfort, MS 40627","586.806.5391x5747","COMP1404","Basic Algorithms","Emily Bowers","","","Faculty of Technology","B80","R2032","25","5","10",""
"Katherine Meyer","275712056","KM37Y24@UoNEHT.ac.uk","Computer Science","1","271 Nichols Lane Suite 221 Jonathanburgh, IL 85540","788.229.2488","COMP1401","Basic Programming","Michael Navarro","Rachel Murray","","Faculty of Technology","B17","R7043","11","0","10","2"
"Katherine Meyer","275712056","KM37Y24@UoNEHT.ac.uk","Computer Science","1","271 Nichols Lane Suite 221 Jonathanburgh, IL 85540","788.229.2488","COMP1402","Introduction to Software","Jennifer Johnson","","","Faculty of Technology","B68","R9070","54","11","",""
"Katherine Meyer","275712056","KM37Y24@UoNEHT.ac.uk","Computer Science","1","271 Nichols Lane Suite 221 Jonathanburgh, IL 85540","788.229.2488","COMP1403","Beginner's Modelling","Michael Clark","","","Faculty of Technology","B21","R3009","76","19","",""
"Katherine Meyer","275712056","KM37Y24@UoNEHT.ac.uk","Computer Science","1","271 Nichols Lane Suite 221 Jonathanburgh, IL 85540","788.229.2488","COMP1404","Basic Algorithms","Emily Bowers","","","Faculty of Technology","B80","R2032","4","7","4",""
"Marissa Fisher","275751522","MF14Y24@UoNEHT.ac.uk","Computer Science","1","07041 Lynch Fields Suite 960 Edwardmouth, VT 32442","","COMP1401","Basic Programming","Michael Navarro","Rachel Murray","","Faculty of Technology","B17","R7043","78","3","3","4"
